,path,query,alt,src
1347,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving handshake/drawingofmangivinghandshake5.jpeg,drawing of man giving handshake,Business people doodle doing a handshake | Free Photo Illustration -  rawpixel,https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxOC0xMDYuanBn.jpg
1348,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving handshake/drawingofmangivinghandshake6.jpeg,drawing of man giving handshake,"Handshake Vintage Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_png_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcxOC0xMDYtcC5wbmc.png
1349,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving handshake/drawingofmangivinghandshake7.jpeg,drawing of man giving handshake,Royalty-Free photo: Two people handshaking | PickPik,https://i2.pickpik.com/photos/540/785/130/handshake-hands-welcome-farewell-preview.jpg
1350,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving handshake/drawingofmangivinghandshake8.jpeg,drawing of man giving handshake,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTEyL2pvYjk1OS1lbGVtZW50LWItMDA2MC14XzEuanBn.jpg
1351,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man giving handshake/drawingofmangivinghandshake9.jpeg,drawing of man giving handshake,ELDT - Chapter 10 - Revealing secrets by Zavraan on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/61aa5556-f369-40ef-a468-b25a97edb425/d85xx8q-8f4a8513-57ab-4de1-b0b6-b8cc88a85928.png/v1/fill/w_1024,h_1867,q_80,strp/eldt___chapter_10___revealing_secrets_by_zavraan_d85xx8q-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzYxYWE1NTU2LWYzNjktNDBlZi1hNDY4LWIyNWE5N2VkYjQyNVwvZDg1eHg4cS04ZjRhODUxMy01N2FiLTRkZTEtYjBiNi1iOGNjODhhODU5MjgucG5nIiwiaGVpZ2h0IjoiPD0xODY3Iiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uud2F0ZXJtYXJrIl0sIndtayI6eyJwYXRoIjoiXC93bVwvNjFhYTU1NTYtZjM2OS00MGVmLWE0NjgtYjI1YTk3ZWRiNDI1XC96YXZyYWFuLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.IM_8CXRvwEtIWZaXpCyQ7bsEAQ1_0uWrTTnFZET0lBQ"
1352,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist0.jpeg,drawing of man holding fist,Fist illustration. Free public domain | Free Photo - rawpixel,https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk3MC1lbGVtZW50LTI4Ny14LmpwZw.jpg
1353,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist1.jpeg,drawing of man holding fist,"Raised Fist Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_png_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY4LTE0MS1wXzItbDE0YW10bG8ucG5n.png
1354,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist2.jpeg,drawing of man holding fist,"Fist Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY5LTA5Ni1sMWFkd3hrYS5qcGc.jpg
1355,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist3.jpeg,drawing of man holding fist,"Man in politician's hand drawing, | Free Vector - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNDMtbDFiaXllZ3AuanBn.jpg
1356,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist4.jpeg,drawing of man holding fist,"Fist Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA3L2pvYjk1MC0xMTYtbDYxdXBxOHUuanBn.jpg
1357,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist6.jpeg,drawing of man holding fist,"Fist Draw Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNS0wODctdi5qcGc.jpg
1358,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist8.jpeg,drawing of man holding fist,"Fist Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIzLTA0L2pvYjk3MC1lbGVtZW50LTIyN18xLmpwZw.jpg
1359,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man holding fist/drawingofmanholdingfist9.jpeg,drawing of man holding fist,Hand Refernce - Raised Fist by Null-Entity on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/e7364634-0ecb-47b7-b392-5db17d4f8d05/de4dlc9-ede41b55-3f25-4ef9-b0e7-7cb605f0b292.jpg/v1/fill/w_1024,h_601,q_75,strp/hand_refernce___raised_fist_by_null_entity_de4dlc9-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjAxIiwicGF0aCI6IlwvZlwvZTczNjQ2MzQtMGVjYi00N2I3LWIzOTItNWRiMTdkNGY4ZDA1XC9kZTRkbGM5LWVkZTQxYjU1LTNmMjUtNGVmOS1iMGU3LTdjYjYwNWYwYjI5Mi5qcGciLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.1KqTQUiVjScU4gZqZl63NPv3uotJST6hW2ufsEPxSdw"
1360,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger0.jpeg,drawing of man showing one finger,"Hand png pointing finger sticker, | Free PNG - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNTktdi1sMWJqMDNuYy5qcGc.jpg
1361,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers0.jpeg,drawing of man showing three fingers,Royalty-Free photo: Three human fingers with human figure drawings | PickPik,https://i1.pickpik.com/photos/679/726/324/finger-man-not-hear-not-see-don-t-talk-preview.jpg
1362,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger1.jpeg,drawing of man showing one finger,"Finger Pointing Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY2LTA5NC14LmpwZw.jpg
1363,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger2.jpeg,drawing of man showing one finger,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvam9iNjg0LTE5NC12LmpwZw.jpg
1364,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers2.jpeg,drawing of man showing three fingers,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY4NC0xOTQuanBn.jpg
1365,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers3.jpeg,drawing of man showing three fingers,Dean wrestles the offensive finger by Wolfie180g on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/062060dc-97a7-4940-bab2-443b4fcd026f/dbtrqvl-6b73a8f0-275e-4f16-8c35-ca9f654cc3ab.jpg/v1/fill/w_1024,h_1272,q_75,strp/dean_wrestles_the_offensive_finger_by_wolfie180g_dbtrqvl-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI3MiIsInBhdGgiOiJcL2ZcLzA2MjA2MGRjLTk3YTctNDk0MC1iYWIyLTQ0M2I0ZmNkMDI2ZlwvZGJ0cnF2bC02YjczYThmMC0yNzVlLTRmMTYtOGMzNS1jYTlmNjU0Y2MzYWIuanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.bvNUQPWltK-t3zprYDgvBmg4X0XbT643hz_-LEofJ6g"
1366,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger3.jpeg,drawing of man showing one finger,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjY3LTEzMF8yLWwxM2Q0NGJxLmpwZw.jpg
1367,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers4.jpeg,drawing of man showing three fingers,I'm holding Joe Jitsu by Timburtonlover1993 on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/e700c53f-ba5e-486d-b54c-0cdc83c9c751/de8guv5-9e795602-8f0e-477d-a5ce-fcf6fd70b3f3.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2U3MDBjNTNmLWJhNWUtNDg2ZC1iNTRjLTBjZGM4M2M5Yzc1MVwvZGU4Z3V2NS05ZTc5NTYwMi04ZjBlLTQ3N2QtYTVjZS1mY2Y2ZmQ3MGIzZjMuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.uUwPT9LdqOvJoe2xIwO-5XvbDCd4orT4Anl5g1CVRvY
1368,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger4.jpeg,drawing of man showing one finger,"Man in politician's hand drawing, | Free Vector - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNDQtbDFiaXlmdTIuanBn.jpg
1369,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger5.jpeg,drawing of man showing one finger,Royalty-Free photo: Person showing hand gun | PickPik,https://i2.pickpik.com/photos/186/848/902/hand-finger-the-gesture-preview.jpg
1370,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers5.jpeg,drawing of man showing three fingers,File:Hand showing leprosy Wellcome L0040719.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/c7/Hand_showing_leprosy_Wellcome_L0040719.jpg
1371,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger6.jpeg,drawing of man showing one finger,Free Stock Photo of Card Sketch business drawings innovation business hand  success people male caucasian person man finger adult hands human holding  men professional businessman executive | Download Free Images and Free,https://freerangestock.com/sample/81670/photo.jpg
1372,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers6.jpeg,drawing of man showing three fingers,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxNTktbDFiaXlpMnUuanBn.jpg
1373,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing one finger/drawingofmanshowingonefinger8.jpeg,drawing of man showing one finger,How i draw the body basics by Penzoom on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/65c0b553-177f-4b1e-a159-4d1c681f826a/dbc8eom-be0a169a-1a33-4c59-b3f6-1ce7bced41c6.jpg/v1/fill/w_1024,h_725,q_75,strp/how_i_draw_the_body_basics_by_penzoom_dbc8eom-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NzI1IiwicGF0aCI6IlwvZlwvNjVjMGI1NTMtMTc3Zi00YjFlLWExNTktNGQxYzY4MWY4MjZhXC9kYmM4ZW9tLWJlMGExNjlhLTFhMzMtNGM1OS1iM2Y2LTFjZTdiY2VkNDFjNi5qcGciLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.xKxFRPuzCz8UxGOCWbFH4_VGClPtj3DxMa26Vy0AbGY"
1374,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers7.jpeg,drawing of man showing three fingers,"Image from page 148 of ""A natural system of elocution and … | Flickr",https://live.staticflickr.com/3869/14767020025_87ef0dbcce_b.jpg
1375,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers8.jpeg,drawing of man showing three fingers,"Hand Sign Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcGQzNS0wMzA1OS5qcGc.jpg
1376,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing three fingers/drawingofmanshowingthreefingers9.jpeg,drawing of man showing three fingers,How i draw the body basics by Penzoom on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/65c0b553-177f-4b1e-a159-4d1c681f826a/dbc8eom-be0a169a-1a33-4c59-b3f6-1ce7bced41c6.jpg/v1/fill/w_1024,h_725,q_75,strp/how_i_draw_the_body_basics_by_penzoom_dbc8eom-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NzI1IiwicGF0aCI6IlwvZlwvNjVjMGI1NTMtMTc3Zi00YjFlLWExNTktNGQxYzY4MWY4MjZhXC9kYmM4ZW9tLWJlMGExNjlhLTFhMzMtNGM1OS1iM2Y2LTFjZTdiY2VkNDFjNi5qcGciLCJ3aWR0aCI6Ijw9MTAyNCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.xKxFRPuzCz8UxGOCWbFH4_VGClPtj3DxMa26Vy0AbGY"
1377,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers0.jpeg,drawing of man showing two fingers,Royalty-Free photo: Three human fingers with human figure drawings | PickPik,https://i2.pickpik.com/photos/261/982/460/man-woman-people-stick-figures-preview.jpg
1378,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers1.jpeg,drawing of man showing two fingers,"Peace Sign Vectors | Free Illustrations, Drawings, PNG Clip Art, &  Backgrounds Images - rawpixel",https://images.rawpixel.com/image_png_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyMy0wMjktcC5wbmc.png
1379,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers2.jpeg,drawing of man showing two fingers,Royalty-Free photo: Three human fingers with human figure drawings | PickPik,https://i1.pickpik.com/photos/679/726/324/finger-man-not-hear-not-see-don-t-talk-preview.jpg
1380,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers4.jpeg,drawing of man showing two fingers,Royalty-Free photo: Person's two fingers | PickPik,https://i0.pickpik.com/photos/674/906/390/art-fingers-heart-love-preview.jpg
1381,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers5.jpeg,drawing of man showing two fingers,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY4NC0xOTQuanBn.jpg
1382,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers6.jpeg,drawing of man showing two fingers,"A man stands with a finger pointed, wearing a red hat, blu… | Flickr",https://live.staticflickr.com/8250/8514155774_762db1f70c_b.jpg
1383,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers7.jpeg,drawing of man showing two fingers,"Middle Finger Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcHg5NDExNDktaW1hZ2Uta3d5bnk1cGIuanBn.jpg
1384,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers8.jpeg,drawing of man showing two fingers,Akio: protagonist of my manga by Happy-Fingers on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/b72db751-b866-4016-8b8e-fc4ecf78ad61/d8dqqmw-b76007a3-55fc-483d-8f47-b8e277e5ed2f.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2I3MmRiNzUxLWI4NjYtNDAxNi04YjhlLWZjNGVjZjc4YWQ2MVwvZDhkcXFtdy1iNzYwMDdhMy01NWZjLTQ4M2QtOGY0Ny1iOGUyNzdlNWVkMmYuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.1-M9I_QhXXLDmW4S9Q2_KfkuNEaWZ0Ovw9sgra5Y0-0
1385,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing two fingers/drawingofmanshowingtwofingers9.jpeg,drawing of man showing two fingers,Royalty-Free photo: Person showing hand gun | PickPik,https://i2.pickpik.com/photos/186/848/902/hand-finger-the-gesture-preview.jpg
1386,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers0.jpeg,drawing of man showing four fingers,"hand, finger, hands, gesture, fingernails, skin, four fingers, drawing |  Pikist",https://p0.pikist.com/photos/279/101/hand-finger-hands-gesture-fingernails-skin-four-fingers-drawing.jpg
1387,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers2.jpeg,drawing of man showing four fingers,Old Man Counting on his Fingers (1929) by Paul Klee. Origi… | Flickr,https://live.staticflickr.com/65535/51072389208_3918f7cd79_b.jpg
1388,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers3.jpeg,drawing of man showing four fingers,"Hand Sign Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcGQzNS0wMzA1OS5qcGc.jpg
1389,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers4.jpeg,drawing of man showing four fingers,Male!Hands 1 Stock by MostlyGuyStock on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/898847c9-817f-4a5c-a3ce-f67eba69ded0/d5rkk9z-43eada1b-cb49-4770-8210-695849291521.jpg
1390,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers5.jpeg,drawing of man showing four fingers,Hand Tutorial by AJ-illustrated on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/156a8b25-fd49-433d-91f8-7b336cba2eff/dc4vzqa-668aa7f1-9d1a-43ec-b821-3ad8eafa14df.png/v1/fill/w_1024,h_1457,q_80,strp/hand_tutorial_by_aj_illustrated_dc4vzqa-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTQ1NyIsInBhdGgiOiJcL2ZcLzE1NmE4YjI1LWZkNDktNDMzZC05MWY4LTdiMzM2Y2JhMmVmZlwvZGM0dnpxYS02NjhhYTdmMS05ZDFhLTQzZWMtYjgyMS0zYWQ4ZWFmYTE0ZGYucG5nIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.0_BWqQcsTn5PCn4zsqrWTkw0xL-txHwfe_KQtgKkL4o"
1391,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers6.jpeg,drawing of man showing four fingers,"Old Man Showing Hand Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_png_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvam9iNjcwLTAxMDktcC1sMWJqMGdrbi5wbmc.png?s=M9pgf8Ti3jB0gQ2BgzHGQ5vViQyJRLwUbtXJiVERTKI
1392,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/drawing of man showing four fingers/drawingofmanshowingfourfingers7.jpeg,drawing of man showing four fingers,"Free Vectors, PNGs, Mockups & Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA0L2pvYjY4NC0xOTQuanBn.jpg
